rosbagTimeStamp,Header,seq,stamp,secs,nsecs,frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675193304221496075,,0,,70104,0,"""GPS1_frame""",42.33722686767578,-71.09025573730469,26.600000381469727,1.0,327803.3125,4689335.5,'',19,"""T"""
1675193305221601061,,0,,70105,0,"""GPS1_frame""",42.33722686767578,-71.09025573730469,26.600000381469727,1.0,327803.3125,4689335.5,'',19,"""T"""
1675193306219019581,,0,,70106,0,"""GPS1_frame""",42.33722686767578,-71.09025573730469,26.600000381469727,1.2000000476837158,327803.3125,4689335.5,'',19,"""T"""
1675193307245549090,,0,,70107,0,"""GPS1_frame""",42.33722686767578,-71.09025573730469,26.600000381469727,1.2000000476837158,327803.3125,4689335.5,'',19,"""T"""
1675193308210643217,,0,,70108,0,"""GPS1_frame""",42.33722686767578,-71.09025573730469,26.600000381469727,1.2000000476837158,327803.3125,4689335.5,'',19,"""T"""
1675193309210894984,,0,,70109,0,"""GPS1_frame""",42.33722686767578,-71.09025573730469,26.600000381469727,1.2000000476837158,327803.3125,4689335.5,'',19,"""T"""
1675193310257211447,,0,,70110,0,"""GPS1_frame""",42.33722686767578,-71.09025573730469,26.600000381469727,1.0,327803.3125,4689335.5,'',19,"""T"""
1675193311254924259,,0,,70111,0,"""GPS1_frame""",42.33722686767578,-71.09025573730469,26.600000381469727,1.0,327803.3125,4689335.5,'',19,"""T"""
1675193312220397970,,0,,70112,0,"""GPS1_frame""",42.33722686767578,-71.09025573730469,26.600000381469727,1.0,327803.3125,4689335.5,'',19,"""T"""
1675193313220584781,,0,,70113,0,"""GPS1_frame""",42.33722686767578,-71.09025573730469,26.600000381469727,1.0,327803.3125,4689335.5,'',19,"""T"""
1675193314220848116,,0,,70114,0,"""GPS1_frame""",42.33722686767578,-71.09025573730469,26.600000381469727,1.0,327803.3125,4689335.5,'',19,"""T"""
1675193315220866959,,0,,70115,0,"""GPS1_frame""",42.33722686767578,-71.09025573730469,26.600000381469727,1.0,327803.3125,4689335.5,'',19,"""T"""
1675193316220887955,,0,,70116,0,"""GPS1_frame""",42.337223052978516,-71.09025573730469,26.600000381469727,1.0,327803.4375,4689334.5,'',19,"""T"""
1675193317221637474,,0,,70117,0,"""GPS1_frame""",42.337223052978516,-71.09025573730469,26.600000381469727,1.0,327803.4375,4689334.5,'',19,"""T"""
1675193318221146893,,0,,70118,0,"""GPS1_frame""",42.337223052978516,-71.09025573730469,26.600000381469727,1.0,327803.4375,4689334.5,'',19,"""T"""
1675193319321058457,,0,,70119,0,"""GPS1_frame""",42.337223052978516,-71.09025573730469,26.600000381469727,1.0,327803.4375,4689334.5,'',19,"""T"""
1675193320221464039,,0,,70120,0,"""GPS1_frame""",42.337223052978516,-71.09025573730469,26.600000381469727,1.0,327803.4375,4689334.5,'',19,"""T"""
1675193321220975926,,0,,70121,0,"""GPS1_frame""",42.337223052978516,-71.09025573730469,26.600000381469727,1.0,327803.4375,4689334.5,'',19,"""T"""
1675193322255377660,,0,,70122,0,"""GPS1_frame""",42.337223052978516,-71.09025573730469,26.600000381469727,1.0,327803.4375,4689334.5,'',19,"""T"""
1675193323213967389,,0,,70123,0,"""GPS1_frame""",42.337223052978516,-71.09025573730469,26.600000381469727,1.0,327803.4375,4689334.5,'',19,"""T"""
1675193324222694294,,0,,70124,0,"""GPS1_frame""",42.337223052978516,-71.09025573730469,26.600000381469727,1.0,327803.4375,4689334.5,'',19,"""T"""
1675193325221770806,,0,,70125,0,"""GPS1_frame""",42.337223052978516,-71.09025573730469,26.600000381469727,1.0,327803.4375,4689334.5,'',19,"""T"""
1675193326221835156,,0,,70126,0,"""GPS1_frame""",42.337223052978516,-71.09025573730469,26.600000381469727,1.0,327803.28125,4689334.5,'',19,"""T"""
1675193327221438573,,0,,70127,0,"""GPS1_frame""",42.337223052978516,-71.09025573730469,26.600000381469727,1.0,327803.28125,4689334.5,'',19,"""T"""
1675193328254967313,,0,,70128,0,"""GPS1_frame""",42.337223052978516,-71.09025573730469,26.5,1.0,327803.15625,4689335.0,'',19,"""T"""
1675193329219233741,,0,,70129,0,"""GPS1_frame""",42.337223052978516,-71.09025573730469,26.5,1.2000000476837158,327803.15625,4689335.0,'',19,"""T"""
1675193330253410755,,0,,70130,0,"""GPS1_frame""",42.337223052978516,-71.09025573730469,26.5,1.2000000476837158,327803.15625,4689335.0,'',19,"""T"""
