rosbagTimeStamp,Header,seq,stamp,secs,nsecs,frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675200712928614443,,0,,77512,0,"""GPS1_frame""",42.33872604370117,-71.08475494384766,6.199999809265137,1.2000000476837158,328260.5,4689490.5,'',19,"""T"""
1675200713929646419,,0,,77513,0,"""GPS1_frame""",42.33872985839844,-71.08476257324219,6.900000095367432,1.2000000476837158,328260.21875,4689491.0,'',19,"""T"""
1675200714924503986,,0,,77514,0,"""GPS1_frame""",42.33872985839844,-71.08476257324219,7.300000190734863,1.2000000476837158,328259.96875,4689491.0,'',19,"""T"""
1675200715946745906,,0,,77515,0,"""GPS1_frame""",42.3387336730957,-71.08477020263672,7.900000095367432,1.2000000476837158,328259.6875,4689491.5,'',19,"""T"""
1675200716929935522,,0,,77516,0,"""GPS1_frame""",42.33873748779297,-71.08477020263672,8.399999618530273,1.2000000476837158,328259.15625,4689492.0,'',19,"""T"""
1675200717946988096,,0,,77517,0,"""GPS1_frame""",42.33873748779297,-71.08477783203125,8.800000190734863,1.2000000476837158,328258.875,4689492.0,'',19,"""T"""
1675200718924137912,,0,,77518,0,"""GPS1_frame""",42.338741302490234,-71.08478546142578,8.800000190734863,1.2000000476837158,328258.21875,4689492.5,'',19,"""T"""
1675200719931807478,,0,,77519,0,"""GPS1_frame""",42.3387451171875,-71.08479309082031,8.899999618530273,1.2000000476837158,328257.65625,4689492.5,'',19,"""T"""
1675200720929866171,,0,,77520,0,"""GPS1_frame""",42.3387451171875,-71.08480072021484,8.300000190734863,1.2000000476837158,328256.84375,4689493.0,'',19,"""T"""
1675200721931032461,,0,,77521,0,"""GPS1_frame""",42.338748931884766,-71.08480834960938,7.900000095367432,1.2000000476837158,328256.1875,4689493.5,'',19,"""T"""
1675200722946029973,,0,,77522,0,"""GPS1_frame""",42.3387565612793,-71.0848159790039,8.0,1.2000000476837158,328255.625,4689494.0,'',19,"""T"""
1675200723946621819,,0,,77523,0,"""GPS1_frame""",42.3387565612793,-71.08482360839844,8.100000381469727,1.2000000476837158,328254.96875,4689494.5,'',19,"""T"""
1675200724929001563,,0,,77524,0,"""GPS1_frame""",42.33876037597656,-71.08483123779297,8.399999618530273,1.2000000476837158,328254.40625,4689494.5,'',19,"""T"""
1675200725929745845,,0,,77525,0,"""GPS1_frame""",42.33876419067383,-71.0848388671875,8.5,1.2000000476837158,328254.03125,4689495.0,'',19,"""T"""
1675200726947438987,,0,,77526,0,"""GPS1_frame""",42.338768005371094,-71.0848388671875,8.5,1.2000000476837158,328253.625,4689495.5,'',19,"""T"""
1675200727946310282,,0,,77527,0,"""GPS1_frame""",42.33877182006836,-71.08484649658203,8.600000381469727,1.2000000476837158,328253.21875,4689496.0,'',19,"""T"""
1675200728931513579,,0,,77528,0,"""GPS1_frame""",42.338775634765625,-71.08485412597656,8.899999618530273,1.2000000476837158,328252.8125,4689496.0,'',19,"""T"""
1675200729941755297,,0,,77529,0,"""GPS1_frame""",42.33877944946289,-71.08485412597656,9.100000381469727,1.2000000476837158,328252.40625,4689496.5,'',19,"""T"""
1675200730931604042,,0,,77530,0,"""GPS1_frame""",42.338783264160156,-71.0848617553711,9.199999809265137,1.2000000476837158,328251.875,4689497.0,'',19,"""T"""
1675200731949167414,,0,,77531,0,"""GPS1_frame""",42.33878707885742,-71.08486938476562,9.199999809265137,1.2000000476837158,328251.34375,4689497.5,'',19,"""T"""
1675200732929373795,,0,,77532,0,"""GPS1_frame""",42.33879089355469,-71.08487701416016,8.800000190734863,1.2000000476837158,328250.53125,4689498.0,'',19,"""T"""
1675200733932279857,,0,,77533,0,"""GPS1_frame""",42.33879470825195,-71.08488464355469,8.600000381469727,1.2000000476837158,328249.96875,4689498.5,'',19,"""T"""
1675200734937029433,,0,,77534,0,"""GPS1_frame""",42.33879852294922,-71.08489227294922,8.600000381469727,1.2000000476837158,328249.5625,4689499.0,'',19,"""T"""
1675200735929351476,,0,,77535,0,"""GPS1_frame""",42.338802337646484,-71.08489990234375,8.300000190734863,1.2000000476837158,328248.625,4689499.0,'',19,"""T"""
1675200736929834589,,0,,77536,0,"""GPS1_frame""",42.33880615234375,-71.08490753173828,8.199999809265137,1.2000000476837158,328248.09375,4689500.0,'',19,"""T"""
1675200737931186848,,0,,77537,0,"""GPS1_frame""",42.338809967041016,-71.08491516113281,8.300000190734863,1.2000000476837158,328247.6875,4689500.0,'',19,"""T"""
1675200738931609209,,0,,77538,0,"""GPS1_frame""",42.33881378173828,-71.08492279052734,8.100000381469727,1.2000000476837158,328247.0,4689501.0,'',19,"""T"""
1675200739930754556,,0,,77539,0,"""GPS1_frame""",42.33882141113281,-71.08493041992188,7.900000095367432,1.2000000476837158,328246.46875,4689501.5,'',19,"""T"""
1675200740932404563,,0,,77540,0,"""GPS1_frame""",42.33882522583008,-71.0849380493164,7.699999809265137,1.2000000476837158,328245.9375,4689501.5,'',19,"""T"""
1675200741924370233,,0,,77541,0,"""GPS1_frame""",42.338829040527344,-71.0849380493164,7.599999904632568,1.2000000476837158,328245.53125,4689502.5,'',19,"""T"""
1675200742928628010,,0,,77542,0,"""GPS1_frame""",42.33883285522461,-71.08494567871094,7.400000095367432,1.2000000476837158,328245.0,4689502.5,'',19,"""T"""
1675200743930176714,,0,,77543,0,"""GPS1_frame""",42.338836669921875,-71.08495330810547,7.199999809265137,1.2000000476837158,328244.3125,4689503.0,'',19,"""T"""
1675200744930318137,,0,,77544,0,"""GPS1_frame""",42.338836669921875,-71.08496856689453,7.0,1.2000000476837158,328243.65625,4689503.5,'',19,"""T"""
1675200745947003810,,0,,77545,0,"""GPS1_frame""",42.33884048461914,-71.08496856689453,7.0,1.2000000476837158,328243.25,4689504.0,'',19,"""T"""
1675200746931200477,,0,,77546,0,"""GPS1_frame""",42.33884811401367,-71.08497619628906,6.900000095367432,1.2000000476837158,328242.84375,4689504.5,'',19,"""T"""
1675200747928814376,,0,,77547,0,"""GPS1_frame""",42.33884811401367,-71.08497619628906,6.599999904632568,1.2000000476837158,328242.4375,4689505.0,'',19,"""T"""
1675200748930540797,,0,,77548,0,"""GPS1_frame""",42.33885192871094,-71.0849838256836,6.5,1.2000000476837158,328242.03125,4689505.0,'',19,"""T"""
1675200749930739363,,0,,77549,0,"""GPS1_frame""",42.33885955810547,-71.08499145507812,6.400000095367432,1.2000000476837158,328241.78125,4689505.5,'',19,"""T"""
1675200750930773855,,0,,77550,0,"""GPS1_frame""",42.338863372802734,-71.08499145507812,6.5,1.2000000476837158,328241.375,4689506.5,'',19,"""T"""
1675200751932418381,,0,,77551,0,"""GPS1_frame""",42.3388671875,-71.08499908447266,6.599999904632568,1.2000000476837158,328240.6875,4689506.5,'',19,"""T"""
1675200752920501436,,0,,77552,0,"""GPS1_frame""",42.338871002197266,-71.08500671386719,6.800000190734863,1.2000000476837158,328240.3125,4689507.0,'',19,"""T"""
1675200753932937169,,0,,77553,0,"""GPS1_frame""",42.33887481689453,-71.08501434326172,6.699999809265137,1.2000000476837158,328239.90625,4689507.5,'',19,"""T"""
1675200754932313101,,0,,77554,0,"""GPS1_frame""",42.33887481689453,-71.08502197265625,6.699999809265137,1.2000000476837158,328239.09375,4689508.0,'',19,"""T"""
1675200755929459739,,0,,77555,0,"""GPS1_frame""",42.3388786315918,-71.08502960205078,6.800000190734863,1.2000000476837158,328238.53125,4689508.0,'',19,"""T"""
1675200756932064956,,0,,77556,0,"""GPS1_frame""",42.33888244628906,-71.08503723144531,6.599999904632568,1.2000000476837158,328237.875,4689508.5,'',19,"""T"""
1675200757932346695,,0,,77557,0,"""GPS1_frame""",42.33888626098633,-71.08504486083984,6.5,1.2000000476837158,328237.46875,4689509.0,'',19,"""T"""
1675200758930170803,,0,,77558,0,"""GPS1_frame""",42.338890075683594,-71.08504486083984,6.400000095367432,1.2000000476837158,328237.0625,4689509.5,'',19,"""T"""
1675200759930579033,,0,,77559,0,"""GPS1_frame""",42.338897705078125,-71.08505249023438,6.300000190734863,1.2000000476837158,328236.8125,4689510.0,'',19,"""T"""
1675200760929916333,,0,,77560,0,"""GPS1_frame""",42.33890151977539,-71.0850601196289,6.400000095367432,1.2000000476837158,328236.125,4689510.5,'',19,"""T"""
1675200761930742097,,0,,77561,0,"""GPS1_frame""",42.338905334472656,-71.08506774902344,6.400000095367432,1.2000000476837158,328235.4375,4689511.0,'',19,"""T"""
1675200762930221782,,0,,77562,0,"""GPS1_frame""",42.33890914916992,-71.08507537841797,6.400000095367432,1.2000000476837158,328234.90625,4689511.5,'',19,"""T"""
1675200763932015991,,0,,77563,0,"""GPS1_frame""",42.33891296386719,-71.08507537841797,6.400000095367432,1.2000000476837158,328234.5,4689512.0,'',19,"""T"""
1675200764932090565,,0,,77564,0,"""GPS1_frame""",42.33891677856445,-71.0850830078125,6.5,1.2000000476837158,328233.96875,4689512.5,'',19,"""T"""
1675200765941408749,,0,,77565,0,"""GPS1_frame""",42.33892059326172,-71.08509063720703,6.5,1.2000000476837158,328233.4375,4689513.0,'',19,"""T"""
1675200766930169582,,0,,77566,0,"""GPS1_frame""",42.338924407958984,-71.08509826660156,6.5,1.2000000476837158,328232.90625,4689513.5,'',19,"""T"""
1675200767946204720,,0,,77567,0,"""GPS1_frame""",42.33892822265625,-71.0851058959961,6.199999809265137,1.2000000476837158,328232.21875,4689513.5,'',19,"""T"""
1675200768930080622,,0,,77568,0,"""GPS1_frame""",42.33893585205078,-71.08511352539062,6.400000095367432,1.2000000476837158,328231.6875,4689514.5,'',19,"""T"""
1675200769931438672,,0,,77569,0,"""GPS1_frame""",42.33893966674805,-71.08512115478516,6.699999809265137,1.2000000476837158,328230.875,4689515.0,'',19,"""T"""
1675200770930444360,,0,,77570,0,"""GPS1_frame""",42.33894348144531,-71.08513641357422,6.900000095367432,1.2000000476837158,328230.0625,4689515.5,'',19,"""T"""
1675200771932106930,,0,,77571,0,"""GPS1_frame""",42.33894348144531,-71.08515167236328,6.5,1.2000000476837158,328228.84375,4689515.5,'',19,"""T"""
1675200772947536916,,0,,77572,0,"""GPS1_frame""",42.338951110839844,-71.08515167236328,6.5,1.2000000476837158,328228.28125,4689516.0,'',19,"""T"""
1675200773949727563,,0,,77573,0,"""GPS1_frame""",42.33895492553711,-71.08515930175781,6.300000190734863,1.2000000476837158,328227.90625,4689517.0,'',19,"""T"""
1675200774925114188,,0,,77574,0,"""GPS1_frame""",42.338958740234375,-71.08516693115234,6.300000190734863,1.2000000476837158,328227.5,4689517.5,'',19,"""T"""
1675200775931320533,,0,,77575,0,"""GPS1_frame""",42.33896255493164,-71.08516693115234,6.300000190734863,1.2000000476837158,328227.09375,4689517.5,'',19,"""T"""
1675200776946621679,,0,,77576,0,"""GPS1_frame""",42.338966369628906,-71.08517456054688,6.199999809265137,1.2000000476837158,328226.6875,4689518.0,'',19,"""T"""
1675200777947461643,,0,,77577,0,"""GPS1_frame""",42.33897018432617,-71.0851821899414,6.199999809265137,1.2000000476837158,328225.875,4689518.5,'',19,"""T"""
1675200778933466274,,0,,77578,0,"""GPS1_frame""",42.33897399902344,-71.08519744873047,6.099999904632568,1.2000000476837158,328225.0625,4689519.0,'',19,"""T"""
1675200779947550340,,0,,77579,0,"""GPS1_frame""",42.3389778137207,-71.085205078125,6.0,1.2000000476837158,328224.40625,4689519.5,'',19,"""T"""
1675200780923161030,,0,,77580,0,"""GPS1_frame""",42.33898162841797,-71.08521270751953,6.0,1.2000000476837158,328223.71875,4689520.0,'',19,"""T"""
1675200781947779047,,0,,77581,0,"""GPS1_frame""",42.33898162841797,-71.08522033691406,6.099999904632568,1.2000000476837158,328223.03125,4689520.0,'',19,"""T"""
1675200782933057150,,0,,77582,0,"""GPS1_frame""",42.338985443115234,-71.0852279663086,6.199999809265137,1.2000000476837158,328222.34375,4689520.5,'',19,"""T"""
1675200783936055964,,0,,77583,0,"""GPS1_frame""",42.3389892578125,-71.08523559570312,6.400000095367432,1.2000000476837158,328221.8125,4689521.0,'',19,"""T"""
1675200784931110087,,0,,77584,0,"""GPS1_frame""",42.33899688720703,-71.08524322509766,6.300000190734863,1.2000000476837158,328221.15625,4689521.5,'',19,"""T"""
1675200785930544511,,0,,77585,0,"""GPS1_frame""",42.33899688720703,-71.08525085449219,6.400000095367432,1.2000000476837158,328220.59375,4689522.0,'',19,"""T"""
1675200786930003794,,0,,77586,0,"""GPS1_frame""",42.3390007019043,-71.08525848388672,6.5,1.2000000476837158,328220.1875,4689522.0,'',19,"""T"""
1675200787931592986,,0,,77587,0,"""GPS1_frame""",42.33900451660156,-71.08525848388672,6.599999904632568,1.2000000476837158,328219.65625,4689522.5,'',19,"""T"""
1675200788930940820,,0,,77588,0,"""GPS1_frame""",42.33900833129883,-71.08526611328125,6.800000190734863,1.2000000476837158,328219.125,4689523.0,'',19,"""T"""
1675200789930210055,,0,,77589,0,"""GPS1_frame""",42.339012145996094,-71.08527374267578,7.0,1.2000000476837158,328218.84375,4689523.5,'',19,"""T"""
1675200790930275024,,0,,77590,0,"""GPS1_frame""",42.33901596069336,-71.08527374267578,7.300000190734863,1.2000000476837158,328218.59375,4689524.0,'',19,"""T"""
1675200791929318185,,0,,77591,0,"""GPS1_frame""",42.339019775390625,-71.08527374267578,7.599999904632568,1.2000000476837158,328218.46875,4689524.0,'',19,"""T"""
1675200792929487379,,0,,77592,0,"""GPS1_frame""",42.339019775390625,-71.08528137207031,7.699999809265137,1.2000000476837158,328217.78125,4689524.5,'',19,"""T"""
1675200793931281025,,0,,77593,0,"""GPS1_frame""",42.33902359008789,-71.08529663085938,7.900000095367432,1.2000000476837158,328217.09375,4689525.0,'',19,"""T"""
1675200794931097915,,0,,77594,0,"""GPS1_frame""",42.33903121948242,-71.08529663085938,8.199999809265137,1.2000000476837158,328216.5625,4689525.5,'',19,"""T"""
1675200795931121315,,0,,77595,0,"""GPS1_frame""",42.33903503417969,-71.08531188964844,8.5,1.2000000476837158,328215.90625,4689526.0,'',19,"""T"""
1675200796930917629,,0,,77596,0,"""GPS1_frame""",42.33903884887695,-71.08531951904297,8.800000190734863,1.2000000476837158,328215.21875,4689526.5,'',19,"""T"""
1675200797931967829,,0,,77597,0,"""GPS1_frame""",42.33904266357422,-71.08531951904297,9.100000381469727,1.2000000476837158,328214.8125,4689526.5,'',19,"""T"""
1675200798931434752,,0,,77598,0,"""GPS1_frame""",42.339046478271484,-71.0853271484375,9.100000381469727,1.2000000476837158,328214.28125,4689527.0,'',19,"""T"""
1675200799932231773,,0,,77599,0,"""GPS1_frame""",42.33905029296875,-71.08533477783203,9.100000381469727,1.2000000476837158,328213.875,4689527.5,'',19,"""T"""
1675200800931023236,,0,,77600,0,"""GPS1_frame""",42.339054107666016,-71.08533477783203,9.100000381469727,1.2000000476837158,328213.625,4689528.0,'',19,"""T"""
1675200801930482223,,0,,77601,0,"""GPS1_frame""",42.339054107666016,-71.08533477783203,9.0,1.2000000476837158,328213.625,4689528.0,'',19,"""T"""
1675200802921599855,,0,,77602,0,"""GPS1_frame""",42.339054107666016,-71.08533477783203,8.899999618530273,1.2000000476837158,328213.46875,4689528.0,'',19,"""T"""
1675200803931585123,,0,,77603,0,"""GPS1_frame""",42.339054107666016,-71.08533477783203,9.0,1.2000000476837158,328213.46875,4689528.0,'',19,"""T"""
1675200804931294641,,0,,77604,0,"""GPS1_frame""",42.339054107666016,-71.08533477783203,9.0,1.2000000476837158,328213.46875,4689528.0,'',19,"""T"""
1675200805932464177,,0,,77605,0,"""GPS1_frame""",42.339054107666016,-71.08533477783203,9.0,1.2000000476837158,328213.46875,4689528.0,'',19,"""T"""
